# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#2
M tool pw_tools/regression
M wall_start 1787425081.295
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 20 101.025000000 101.025000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.321 172 171 176 -1 0 0 20 10 1 0
F 21 101.075000000 101.075000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.577 171 168 172 -1 0 0 21 10 1 0
F 22 101.125000000 101.125000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.938 168 167 171 -1 0 0 22 10 1 1
F 23 101.175000000 101.175000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.214 170 168 168 -1 0 0 23 10 1 0
F 24 101.225000000 101.225000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 1.748 170 169 170 -1 0 0 24 10 1 1
F 25 101.275000000 101.275000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.806 171 170 170 -1 0 0 25 10 1 1
F 26 101.325000000 101.325000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.782 171 170 171 -1 0 0 26 10 1 1
F 27 101.375000000 101.375000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.778 171 171 171 -1 0 0 27 10 1 1
F 28 101.425000000 101.425000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.575 167 167 171 -1 0 0 28 10 1 0
F 29 101.475000000 101.475000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.120 168 166 167 -1 0 0 29 10 1 1
F 30 101.525000000 101.525000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.794 167 166 168 -1 0 0 30 10 1 0
F 31 101.575000000 101.575000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.926 167 164 167 -1 0 0 31 10 1 1
F 32 101.625000000 101.625000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.399 165 164 167 -1 0 0 32 10 1 0
F 33 101.675000000 101.675000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.898 164 162 165 -1 0 0 33 10 1 1
F 34 101.725000000 101.725000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.465 164 161 164 -1 0 0 34 10 1 0
F 35 101.775000000 101.775000000 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 0.936 165 163 164 -1 0 0 35 10 1 1
F 36 101.825000000 101.825000000 1 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0 200.426 166 163 165 -1 0 0 36 10 1 0
F 37 101.875000000 101.875000000 1 0 0 -0.696363 -0.053105 0.007102 0.715687 -0.415838 0.081114 -0.034746 0 0 0.814 167 166 166 -1 0 0 37 10 0 1
F 38 101.925000000 101.925000000 1 0 229 -0.694289 -0.051360 0.005699 0.717838 -0.387339 0.079419 -0.042741 0 0 1.437 165 163 167 156 0 0 38 10 0 1
F 39 101.975000000 101.975000000 1 0 227 -0.692278 -0.049264 0.004330 0.719934 -0.357409 0.077562 -0.051136 0 0 200.741 166 161 165 158 0 0 39 10 0 0
F 40 102.025000000 102.025000000 1 0 227 -0.690330 -0.046710 0.002999 0.721979 -0.328434 0.076055 -0.060202 0 0 0.739 166 162 166 158 0 0 40 10 0 1
F 41 102.075000000 102.075000000 1 0 232 -0.688477 -0.043966 0.001676 0.723922 -0.295850 0.073950 -0.069223 0 0 1.540 166 160 166 155 0 0 41 10 0 1
F 42 102.125000000 102.125000000 1 0 232 -0.686723 -0.040905 0.000434 0.725767 -0.261588 0.071307 -0.078487 0 0 0.786 169 162 166 155 0 0 42 10 0 1
F 43 102.175000000 102.175000000 1 0 232 -0.685071 -0.037569 -0.000746 0.727506 -0.225916 0.068541 -0.087907 0 0 0.775 170 167 169 155 0 0 43 10 0 1
F 44 102.225000000 102.225000000 1 0 232 -0.683515 -0.033962 -0.001904 0.729143 -0.189293 0.065770 -0.097736 0 0 0.778 169 165 170 154 0 0 44 10 0 1
F 45 102.275000000 102.275000000 1 0 222 -0.682072 -0.030044 -0.003043 0.730662 -0.145184 0.060368 -0.104146 0 0 0.778 172 163 169 154 0 0 45 10 0 1
F 46 102.325000000 102.325000000 1 0 222 -0.680764 -0.025909 -0.004137 0.732033 -0.108734 0.057486 -0.113595 0 0 0.775 173 167 172 154 0 0 46 10 0 1
F 47 102.375000000 102.375000000 1 0 222 -0.679576 -0.021586 -0.005195 0.733269 -0.071644 0.054353 -0.123024 0 0 0.817 171 167 173 154 0 0 47 10 0 1
F 48 102.425000000 102.425000000 1 0 222 -0.678471 -0.017054 -0.006243 0.734403 -0.034472 0.051413 -0.133097 0 0 0.776 169 166 171 154 0 0 48 10 0 1
F 49 102.475000000 102.475000000 1 0 211 -0.677521 -0.012368 -0.007283 0.735363 0.004625 0.044965 -0.137194 0 0 0.774 164 159 169 153 0 0 49 10 0 1
F 50 102.525000000 102.525000000 1 0 211 -0.676674 -0.007379 -0.008357 0.736199 0.039231 0.042135 -0.147042 0 0 0.777 165 155 164 153 0 0 50 10 0 1
F 51 102.575000000 102.575000000 1 0 211 -0.675951 -0.002403 -0.009369 0.736883 0.075504 0.039197 -0.156803 0 0 0.773 165 157 165 153 0 0 51 10 0 1
F 52 102.625000000 102.625000000 1 0 211 -0.675351 0.002720 -0.010367 0.737419 0.111419 0.035915 -0.166811 0 0 0.775 170 159 165 157 0 0 52 10 0 1
F 53 102.675000000 102.675000000 1 0 207 -0.674964 0.007987 -0.011592 0.737716 0.140022 0.032489 -0.169115 0 0 0.775 170 160 170 157 0 0 53 10 0 1
F 54 102.725000000 102.725000000 1 0 207 -0.674629 0.013226 -0.012641 0.737930 0.174027 0.029340 -0.178616 0 0 0.773 172 163 170 157 0 0 54 10 0 1
F 55 102.775000000 102.775000000 1 0 207 -0.674430 0.018594 -0.013768 0.737976 0.206288 0.026187 -0.188035 0 0 0.772 170 165 172 157 0 0 55 10 0 1
F 56 102.825000000 102.825000000 1 0 205 -0.674378 0.023932 -0.014954 0.737847 0.238177 0.023023 -0.197131 0 0 0.774 175 163 170 159 0 0 56 10 0 1
F 57 102.875000000 102.875000000 1 0 205 -0.674452 0.029172 -0.016146 0.737565 0.268724 0.021035 -0.205859 0 0 0.775 178 169 175 159 0 0 57 10 0 1
F 58 102.925000000 102.925000000 1 0 205 -0.674666 0.034486 -0.017458 0.737111 0.298582 0.018515 -0.214754 0 0 0.779 175 171 178 159 0 0 58 10 0 1
F 59 102.975000000 102.975000000 1 0 205 -0.675004 0.039721 -0.018829 0.736503 0.327616 0.015605 -0.223639 0 0 0.772 175 166 175 159 0 0 59 10 0 1
F 60 103.025000000 103.025000000 1 0 205 -0.675487 0.044879 -0.020279 0.735725 0.355301 0.013182 -0.232325 0 0 0.809 177 171 175 159 0 0 60 10 0 1
F 61 103.075000000 103.075000000 1 0 201 -0.676047 0.050072 -0.021861 0.734830 0.381062 0.010108 -0.242712 0 0 0.782 176 172 177 157 0 0 61 10 0 1
F 62 103.125000000 103.125000000 1 0 201 -0.676757 0.055039 -0.023434 0.733772 0.406593 0.007237 -0.251933 0 0 0.776 175 168 176 157 0 0 62 10 0 1
F 63 103.175000000 103.175000000 1 0 201 -0.677569 0.059891 -0.025137 0.732586 0.430040 0.004358 -0.261238 0 0 0.678 181 173 175 157 0 0 63 10 0 1
F 64 103.225000000 103.225000000 1 0 201 -0.678498 0.064596 -0.026992 0.731259 0.451356 0.001703 -0.270513 0 0 0.775 180 176 181 157 0 0 64 10 0 1
F 65 103.275000000 103.275000000 1 0 201 -0.679559 0.069091 -0.028831 0.729791 0.472334 -0.001342 -0.279662 0 0 0.773 180 176 180 157 0 0 65 10 0 1
F 66 103.325000000 103.325000000 1 0 201 -0.680818 0.073475 -0.030842 0.728105 0.489920 -0.003648 -0.287049 0 0 0.774 179 173 180 157 0 0 66 10 0 1
F 67 103.375000000 103.375000000 1 0 201 -0.682156 0.077588 -0.032922 0.726333 0.505984 -0.005853 -0.294939 0 0 0.773 175 172 179 157 0 0 67 10 0 1
F 68 103.425000000 103.425000000 1 0 201 -0.683609 0.081417 -0.035066 0.724445 0.520999 -0.007336 -0.302627 0 0 0.775 177 169 175 157 0 0 68 10 0 1
F 69 103.475000000 103.475000000 1 0 201 -0.685153 0.085011 -0.037365 0.722455 0.533542 -0.008649 -0.310390 0 0 1.535 176 173 177 157 0 0 69 10 0 1
F 70 103.525000000 103.525000000 1 0 201 -0.687968 0.093849 -0.044725 0.718257 0.435735 -0.005561 -0.280052 0 0 1.634 176 171 176 157 0 0 70 10 0 1
F 71 103.575000000 103.575000000 1 0 201 -0.689806 0.097613 -0.047820 0.715788 0.429732 -0.008337 -0.282679 0 0 0.778 180 175 176 157 0 0 71 10 0 1
F 72 103.625000000 103.625000000 1 0 201 -0.691679 0.100617 -0.050613 0.713368 0.430056 -0.010378 -0.287169 0 0 0.778 178 177 180 157 0 0 72 10 0 1
F 73 103.675000000 103.675000000 1 0 201 -0.693672 0.103547 -0.053614 0.710790 0.425427 -0.013718 -0.290388 0 0 0.779 179 173 178 157 0 0 73 10 0 1
F 74 103.725000000 103.725000000 1 0 201 -0.695755 0.105665 -0.056310 0.708230 0.426622 -0.014694 -0.294315 0 0 0.774 175 174 179 157 0 0 74 10 0 1
F 75 103.775000000 103.775000000 1 0 210 -0.697810 0.107489 -0.059208 0.705692 0.424063 -0.014909 -0.299625 0 0 200.696 174 173 175 153 0 0 75 10 0 0
F 76 103.825000000 103.825000000 1 0 210 -0.698400 0.102629 -0.055289 0.706150 0.578879 -0.019276 -0.373168 0 0 0.779 179 172 174 153 0 0 76 10 0 1
F 77 103.875000000 103.875000000 1 0 210 -0.700546 0.103828 -0.057981 0.703628 0.574554 -0.020465 -0.379396 0 0 0.776 178 176 179 153 0 0 77 10 0 1
F 78 103.925000000 103.925000000 1 0 210 -0.702753 0.104703 -0.060705 0.701064 0.567730 -0.021372 -0.384827 0 0 0.780 179 176 178 153 0 0 78 10 0 1
F 79 103.975000000 103.975000000 1 0 210 -0.704974 0.105268 -0.063475 0.698499 0.557842 -0.022058 -0.389835 0 0 0.773 175 175 179 153 0 0 79 10 0 1
F 80 104.025000000 104.025000000 1 0 210 -0.707135 0.105551 -0.066330 0.696003 0.544147 -0.023818 -0.395478 0 0 0.774 169 169 175 153 0 0 80 10 0 1
F 81 104.075000000 104.075000000 1 0 210 -0.709390 0.105485 -0.068925 0.693461 0.531261 -0.023900 -0.399679 0 0 0.773 168 167 169 153 0 0 81 10 0 1
F 82 104.125000000 104.125000000 1 0 210 -0.711640 0.105131 -0.071513 0.690943 0.515558 -0.024289 -0.403317 0 0 0.772 168 167 168 153 0 0 82 10 0 1
F 83 104.175000000 104.175000000 1 0 210 -0.713821 0.104403 -0.074039 0.688533 0.498289 -0.024220 -0.407377 0 0 0.776 168 168 168 153 0 0 83 10 0 1
F 84 104.225000000 104.225000000 1 0 227 -0.715985 0.103437 -0.076515 0.686157 0.478238 -0.024291 -0.410655 0 0 200.500 167 165 168 164 0 0 84 10 0 0
F 85 104.275000000 104.275000000 1 0 227 -0.717958 0.101718 -0.078328 0.684146 0.458812 -0.025733 -0.413807 0 0 1.547 166 161 167 164 0 0 85 10 0 1
F 86 104.325000000 104.325000000 1 0 227 -0.719949 0.100154 -0.080604 0.682016 0.435611 -0.026202 -0.417285 0 0 0.783 165 163 166 164 0 0 86 10 0 1
F 87 104.375000000 104.375000000 1 0 227 -0.721922 0.098453 -0.082777 0.679914 0.409635 -0.026724 -0.419214 0 0 0.777 164 158 165 164 0 0 87 10 0 1
F 88 104.425000000 104.425000000 1 0 227 -0.723782 0.096393 -0.084788 0.677982 0.383080 -0.026439 -0.421475 0 0 0.784 161 155 164 164 0 0 88 10 0 1
F 89 104.475000000 104.475000000 1 0 223 -0.725565 0.094099 -0.086573 0.676170 0.355724 -0.026189 -0.422977 0 0 200.496 160 156 161 168 0 0 89 10 0 0
F 90 104.525000000 104.525000000 1 0 223 -0.727414 0.091636 -0.088111 0.674321 0.335954 -0.026130 -0.428108 0 0 0.784 162 154 160 168 0 0 90 10 0 1
F 91 104.575000000 104.575000000 1 0 223 -0.728961 0.088997 -0.089546 0.672812 0.305538 -0.025485 -0.428771 0 0 0.778 161 154 162 168 0 0 91 10 0 1
F 92 104.625000000 104.625000000 1 0 223 -0.730352 0.086118 -0.090826 0.671506 0.274037 -0.025028 -0.429476 0 0 0.775 160 155 161 168 0 0 92 10 0 1
F 93 104.675000000 104.675000000 1 0 223 -0.731610 0.083150 -0.091794 0.670378 0.242133 -0.024256 -0.429518 0 0 0.773 160 154 160 168 0 0 93 10 0 1
F 94 104.725000000 104.725000000 1 0 210 -0.732824 0.080025 -0.092557 0.669326 0.209335 -0.023271 -0.427762 0 0 200.524 159 152 160 173 0 0 94 10 0 0
F 95 104.775000000 104.775000000 1 0 210 -0.733700 0.076688 -0.093197 0.668668 0.184371 -0.023623 -0.442252 0 0 0.786 161 152 159 173 0 0 95 10 0 1
F 96 104.825000000 104.825000000 1 0 209 -0.734535 0.073307 -0.093467 0.668093 0.149686 -0.022605 -0.440742 0 0 0.778 162 158 161 172 0 0 96 10 0 1
F 97 104.875000000 104.875000000 1 0 209 -0.735204 0.069853 -0.093479 0.667726 0.114505 -0.022364 -0.439904 0 0 0.777 162 152 162 172 0 0 97 10 0 1
F 98 104.925000000 104.925000000 1 0 209 -0.735670 0.066399 -0.093266 0.667594 0.078766 -0.021339 -0.437993 0 0 0.774 166 158 162 172 0 0 98 10 0 1
F 99 104.975000000 104.975000000 1 0 198 -0.735945 0.062889 -0.092760 0.667702 0.043223 -0.020474 -0.435911 0 0 200.607 165 161 166 166 0 0 99 10 0 0
F 100 105.025000000 105.025000000 1 0 198 -0.736059 0.059548 -0.091958 0.667994 0.002952 -0.019375 -0.435434 0 0 0.786 166 158 165 166 0 0 100 10 0 1
F 101 105.075000000 105.075000000 1 0 198 -0.736016 0.056212 -0.090942 0.668469 -0.034773 -0.018374 -0.431779 0 0 0.776 170 162 166 166 0 0 101 10 0 1
F 102 105.125000000 105.125000000 1 0 194 -0.735732 0.053018 -0.089800 0.669196 -0.072631 -0.015831 -0.428725 0 0 0.783 175 164 170 167 0 0 102 10 0 1
F 103 105.175000000 105.175000000 1 0 194 -0.735350 0.049761 -0.088205 0.670077 -0.109616 -0.014948 -0.424129 0 0 0.783 176 171 175 167 0 0 103 10 0 1
F 104 105.225000000 105.225000000 1 0 195 -0.734769 0.046561 -0.086315 0.671190 -0.145233 -0.013518 -0.419663 0 0 200.706 178 172 176 150 0 0 104 10 0 0
F 105 105.275000000 105.275000000 1 0 196 -0.733798 0.043955 -0.085054 0.672588 -0.187295 -0.010254 -0.418127 0 0 0.785 178 172 178 151 0 0 105 10 0 1
F 106 105.325000000 105.325000000 1 0 196 -0.732894 0.040927 -0.082635 0.674064 -0.222047 -0.009169 -0.412954 0 0 0.782 177 171 178 151 0 0 106 10 0 1
F 107 105.375000000 105.375000000 1 0 196 -0.731826 0.038057 -0.079998 0.675709 -0.256566 -0.007433 -0.407568 0 0 0.778 178 173 177 151 0 0 107 10 0 1
F 108 105.425000000 105.425000000 1 0 196 -0.730610 0.035276 -0.077044 0.677517 -0.289751 -0.006141 -0.401799 0 0 0.775 176 172 178 151 0 0 108 10 0 1
F 109 105.475000000 105.475000000 1 0 206 -0.729247 0.032646 -0.073826 0.679473 -0.322151 -0.005039 -0.395606 0 0 200.619 173 170 176 149 0 0 109 10 0 0
F 110 105.525000000 105.525000000 1 0 206 -0.727760 0.030031 -0.070272 0.681561 -0.353371 -0.006048 -0.389063 0 0 0.784 179 165 173 149 0 0 110 10 0 1
F 111 105.575000000 105.575000000 1 0 206 -0.726164 0.027638 -0.066528 0.683737 -0.382664 -0.005100 -0.381938 0 0 0.778 181 174 179 149 0 0 111 10 0 1
F 112 105.625000000 105.625000000 1 0 206 -0.724414 0.025357 -0.062499 0.686058 -0.410082 -0.004451 -0.375005 0 0 0.776 185 175 181 149 0 0 112 10 0 1
F 113 105.675000000 105.675000000 1 0 206 -0.722570 0.023261 -0.058290 0.688443 -0.436337 -0.003429 -0.367624 0 0 0.775 185 183 185 149 0 0 113 10 0 1
F 114 105.725000000 105.725000000 1 0 211 -0.720608 0.021275 -0.053850 0.690921 -0.460716 -0.002645 -0.360354 0 0 200.246 185 180 185 150 0 0 114 10 0 0
F 115 105.775000000 105.775000000 1 0 211 -0.718585 0.019332 -0.048961 0.693444 -0.481049 -0.002961 -0.352320 0 0 0.784 187 181 185 150 0 0 115 10 0 1
F 116 105.825000000 105.825000000 1 0 211 -0.716490 0.017592 -0.044112 0.695979 -0.501406 -0.002526 -0.344083 0 0 0.779 184 181 187 150 0 0 116 10 0 1
F 117 105.875000000 105.875000000 1 0 208 -0.714308 0.016026 -0.039150 0.698552 -0.520190 -0.001715 -0.335947 0 0 0.776 185 179 184 148 0 0 117 10 0 1
F 118 105.925000000 105.925000000 1 0 208 -0.712066 0.014493 -0.033906 0.701144 -0.535906 -0.001669 -0.327634 0 0 0.774 187 182 185 148 0 0 118 10 0 1
F 119 105.975000000 105.975000000 1 0 210 -0.709802 0.013102 -0.028646 0.703697 -0.550123 -0.001804 -0.318967 0 0 200.336 190 184 187 155 0 0 119 10 0 0
F 120 106.025000000 106.025000000 1 0 210 -0.707544 0.011788 -0.023158 0.706192 -0.561135 -0.001697 -0.309184 0 0 0.781 186 182 190 155 0 0 120 10 0 1
F 121 106.075000000 106.075000000 1 0 210 -0.705235 0.010591 -0.017695 0.708674 -0.570423 -0.001998 -0.300182 0 0 0.779 185 185 186 155 0 0 121 10 0 1
F 122 106.125000000 106.125000000 1 0 210 -0.702947 0.009496 -0.012190 0.711074 -0.577289 -0.002728 -0.290514 0 0 0.777 185 181 185 155 0 0 122 10 0 1
F 123 106.175000000 106.175000000 1 0 210 -0.700629 0.008471 -0.006658 0.713444 -0.581735 -0.003534 -0.281393 0 0 0.775 181 181 185 155 0 0 123 10 0 1
F 124 106.225000000 106.225000000 1 0 216 -0.698359 0.007515 -0.001204 0.715707 -0.584455 -0.003769 -0.271796 0 0 200.137 181 177 181 168 0 0 124 10 0 0
F 125 106.275000000 106.275000000 1 0 216 -0.696080 0.006609 0.004325 0.717920 -0.587991 -0.006240 -0.261640 0 0 0.786 181 178 181 168 0 0 125 10 0 1
F 126 106.325000000 106.325000000 1 0 216 -0.693890 0.005759 0.009695 0.719992 -0.585620 -0.007173 -0.251870 0 0 0.780 178 178 181 168 0 0 126 10 0 1
F 127 106.375000000 106.375000000 1 0 216 -0.691752 0.004927 0.014923 0.721964 -0.580973 -0.008401 -0.242340 0 0 0.778 173 173 178 168 0 0 127 10 0 1
F 128 106.425000000 106.425000000 1 0 216 -0.689712 0.004143 0.019990 0.723796 -0.574301 -0.009764 -0.231996 0 0 0.775 174 170 173 168 0 0 128 10 0 1
F 129 106.475000000 106.475000000 1 0 220 -0.687758 0.003452 0.024828 0.725507 -0.566770 -0.010694 -0.221647 0 0 200.735 177 170 174 168 0 0 129 10 0 0
F 130 106.525000000 106.525000000 1 0 220 -0.685900 0.002733 0.029589 0.727089 -0.556354 -0.009994 -0.211192 0 0 0.787 177 175 177 168 0 0 130 10 0 1
F 131 106.575000000 106.575000000 1 0 220 -0.684154 0.001947 0.034143 0.728535 -0.541973 -0.011658 -0.200829 0 0 0.778 174 173 177 168 0 0 131 10 0 1
F 132 106.625000000 106.625000000 1 0 220 -0.682542 0.001139 0.038426 0.729834 -0.525436 -0.013364 -0.190116 0 0 0.720 173 172 174 168 0 0 132 10 0 1
F 133 106.675000000 106.675000000 1 0 220 -0.681005 0.000285 0.042476 0.731046 -0.505882 -0.015433 -0.180504 0 0 0.779 173 172 173 168 0 0 133 10 0 1
F 134 106.725000000 106.725000000 1 0 223 -0.679634 -0.000524 0.046207 0.732095 -0.485262 -0.017342 -0.170200 0 0 200.277 175 172 173 168 0 0 134 10 0 0
F 135 106.775000000 106.775000000 1 0 223 -0.678412 -0.001337 0.049543 0.733009 -0.462385 -0.017872 -0.159674 0 0 0.783 173 171 175 168 0 0 135 10 0 1
F 136 106.825000000 106.825000000 1 0 223 -0.677331 -0.002203 0.052593 0.733793 -0.438031 -0.020172 -0.149384 0 0 0.782 173 171 173 168 0 0 136 10 0 1
F 137 106.875000000 106.875000000 1 0 223 -0.676420 -0.003119 0.055270 0.734433 -0.411750 -0.022026 -0.138926 0 0 0.776 176 170 173 168 0 0 137 10 0 1
F 138 106.925000000 106.925000000 1 0 223 -0.675655 -0.004071 0.057570 0.734955 -0.383959 -0.023942 -0.128930 0 0 0.774 176 174 176 168 0 0 138 10 0 1
F 139 106.975000000 106.975000000 1 0 226 -0.675045 -0.005071 0.059489 0.735357 -0.354441 -0.026085 -0.119178 0 0 200.442 174 172 176 175 0 0 139 10 0 0
F 140 107.025000000 107.025000000 1 0 226 -0.674562 -0.006043 0.061146 0.735657 -0.320183 -0.030293 -0.111368 0 0 0.774 175 171 174 175 0 0 140 10 0 1
