# xrslam-regression report v2
M allow_unpaced 0
M build_dir /tmp/xrreg/post_mobile
M config_from_string 1
M host KaidongdeMacBook-Pro.local
M lib /tmp/xrreg/post_mobile/xrslam-interface/libxrslam.dylib
M lib_sha256 33c6601fbbb1246f041968383fba2fb4caae4b80b3a3802b1cf1a04189d7f656
M lib_threading 1
M lib_version xrslam v0.5.0
M max_frames 160
M opt_inspection 1
M opt_lowlatency 1
M opt_threading 1
M pace 1
M python 3.14.7
M sensor_config sensor.yaml
M seq synth://
M settle_ms 200.0
M slam_config slam.yaml
M src_source synth
M src_synth_accel_bias (0.0, 0.0, 0.0)
M src_synth_accel_noise 0
M src_synth_bg_high 78
M src_synth_bg_low 40
M src_synth_blob_peak 240
M src_synth_blob_radius 3
M src_synth_blob_sigma 1.25
M src_synth_cam_rate 20
M src_synth_cx 376
M src_synth_cy 240
M src_synth_duration 12
M src_synth_fx 460
M src_synth_fy 460
M src_synth_gyro_bias (0.0, 0.0, 0.0)
M src_synth_gyro_noise 0
M src_synth_height 480
M src_synth_imu_rate 200
M src_synth_imu_scale 1
M src_synth_imu_seed 12345
M src_synth_num_landmarks 400
M src_synth_seed 20260823
M src_synth_t0 100
M src_synth_width 752
M tag run#0
M tool pw_tools/regression
M wall_start 1787425064.710
C idx frame_ts pose_ts state landmarks fusion_total qx qy qz qw tx ty tz push_rc lm_rc ms det_kp trk_kp inl_kp mapped_lm lm_published lm_usable core_seq core_imu degen settled
F 125 106.275000000 106.275000000 1 0 208 -0.696038 0.006591 0.004151 0.717963 -0.584342 -0.004857 -0.264317 0 0 0.776 181 178 181 148 0 0 125 10 0 1
F 126 106.325000000 106.325000000 1 0 208 -0.693825 0.005759 0.009497 0.720058 -0.582322 -0.005712 -0.255038 0 0 0.775 178 178 181 148 0 0 126 10 0 1
F 127 106.375000000 106.375000000 1 0 210 -0.691708 0.004935 0.014700 0.722011 -0.578150 -0.005757 -0.245204 0 0 200.296 173 173 178 155 0 0 127 10 0 0
F 128 106.425000000 106.425000000 1 0 210 -0.689723 0.004121 0.019943 0.723787 -0.571091 -0.007705 -0.232992 0 0 0.799 174 170 173 155 0 0 128 10 0 1
F 129 106.475000000 106.475000000 1 0 213 -0.687776 0.003363 0.024857 0.725490 -0.562150 -0.008732 -0.222573 0 0 0.778 177 170 174 154 0 0 129 10 0 1
F 130 106.525000000 106.525000000 1 0 213 -0.685921 0.002554 0.029656 0.727067 -0.549457 -0.010790 -0.212386 0 0 0.775 177 175 177 154 0 0 130 10 0 1
F 131 106.575000000 106.575000000 1 0 213 -0.684169 0.001745 0.034189 0.728519 -0.535302 -0.012162 -0.202184 0 0 0.779 174 173 177 154 0 0 131 10 0 1
F 132 106.625000000 106.625000000 1 0 216 -0.682573 0.000948 0.038475 0.729803 -0.518836 -0.014143 -0.191193 0 0 200.493 173 172 174 168 0 0 132 10 0 0
F 133 106.675000000 106.675000000 1 0 216 -0.680990 0.000384 0.042371 0.731065 -0.506874 -0.017565 -0.181077 0 0 0.796 173 172 173 168 0 0 133 10 0 1
F 134 106.725000000 106.725000000 1 0 216 -0.679603 -0.000403 0.046100 0.732130 -0.486509 -0.019434 -0.171063 0 0 0.779 175 172 173 168 0 0 134 10 0 1
F 135 106.775000000 106.775000000 1 0 216 -0.678353 -0.001230 0.049524 0.733064 -0.463550 -0.021303 -0.161131 0 0 0.776 173 171 175 168 0 0 135 10 0 1
F 136 106.825000000 106.825000000 1 0 216 -0.677263 -0.002084 0.052595 0.733856 -0.439103 -0.023847 -0.151054 0 0 0.777 173 171 173 168 0 0 136 10 0 1
F 137 106.875000000 106.875000000 1 0 220 -0.676335 -0.002950 0.055266 0.734512 -0.413413 -0.025567 -0.140825 0 0 200.517 176 170 173 168 0 0 137 10 0 0
F 138 106.925000000 106.925000000 1 0 220 -0.675624 -0.004073 0.057613 0.734981 -0.384472 -0.025084 -0.129612 0 0 0.788 176 174 176 168 0 0 138 10 0 1
F 139 106.975000000 106.975000000 1 0 220 -0.675000 -0.005115 0.059554 0.735392 -0.354292 -0.027169 -0.120172 0 0 0.782 174 172 176 168 0 0 139 10 0 1
F 140 107.025000000 107.025000000 1 0 220 -0.674540 -0.006130 0.061088 0.735681 -0.323637 -0.029322 -0.110827 0 0 0.776 175 172 174 168 0 0 140 10 0 1
F 141 107.075000000 107.075000000 1 0 220 -0.674331 -0.007284 0.062325 0.735759 -0.289448 -0.032141 -0.100310 0 0 0.777 176 172 175 168 0 0 141 10 0 1
F 142 107.125000000 107.125000000 1 0 223 -0.674300 -0.008535 0.063245 0.735694 -0.251861 -0.036069 -0.089733 0 0 200.070 174 171 176 168 0 0 142 10 0 0
F 143 107.175000000 107.175000000 1 0 223 -0.674425 -0.009602 0.063419 0.735552 -0.218504 -0.037229 -0.079430 0 0 0.782 175 171 174 168 0 0 143 10 0 1
F 144 107.225000000 107.225000000 1 0 223 -0.674660 -0.010696 0.063326 0.735329 -0.183683 -0.039734 -0.070546 0 0 0.778 177 172 175 168 0 0 144 10 0 1
F 145 107.275000000 107.275000000 1 0 223 -0.675067 -0.011794 0.062751 0.734988 -0.149136 -0.041538 -0.062045 0 0 0.775 173 169 177 168 0 0 145 10 0 1
F 146 107.325000000 107.325000000 1 0 223 -0.675658 -0.012954 0.061903 0.734498 -0.112105 -0.044130 -0.053393 0 0 0.775 170 169 173 168 0 0 146 10 0 1
F 147 107.375000000 107.375000000 1 0 226 -0.676496 -0.013998 0.060584 0.733817 -0.075626 -0.046430 -0.043997 0 0 200.332 170 161 170 175 0 0 147 10 0 0
F 148 107.425000000 107.425000000 1 0 226 -0.677250 -0.015011 0.058732 0.733251 -0.040474 -0.048489 -0.039999 0 0 0.786 169 165 170 175 0 0 148 10 0 1
F 149 107.475000000 107.475000000 1 0 226 -0.678302 -0.016133 0.056726 0.732412 -0.002918 -0.050651 -0.032427 0 0 0.787 169 164 169 175 0 0 149 10 0 1
F 150 107.525000000 107.525000000 1 0 226 -0.679498 -0.017225 0.054390 0.731456 0.034734 -0.053003 -0.025143 0 0 0.778 170 165 169 175 0 0 150 10 0 1
F 151 107.575000000 107.575000000 1 0 226 -0.680786 -0.018134 0.051597 0.730438 0.069973 -0.055075 -0.019009 0 0 0.776 172 168 170 175 0 0 151 10 0 1
F 152 107.625000000 107.625000000 1 0 228 -0.682283 -0.019193 0.048635 0.729216 0.107966 -0.057291 -0.011976 0 0 200.344 167 163 172 176 0 0 152 10 0 0
F 153 107.675000000 107.675000000 1 0 228 -0.683776 -0.019923 0.045084 0.728025 0.140782 -0.058575 -0.010188 0 0 0.780 165 161 167 176 0 0 153 10 0 1
F 154 107.725000000 107.725000000 1 0 228 -0.685505 -0.020835 0.041607 0.726580 0.177642 -0.060744 -0.004015 0 0 0.747 172 163 165 176 0 0 154 10 0 1
F 155 107.775000000 107.775000000 1 0 228 -0.687332 -0.021464 0.037739 0.725045 0.210480 -0.062345 0.001408 0 0 0.778 174 166 172 176 0 0 155 10 0 1
F 156 107.825000000 107.825000000 1 0 228 -0.689221 -0.022072 0.033748 0.723428 0.243775 -0.064153 0.005941 0 0 0.775 174 167 174 176 0 0 156 10 0 1
F 157 107.875000000 107.875000000 1 0 217 -0.691214 -0.022624 0.029620 0.721688 0.277486 -0.066197 0.010446 0 0 200.623 175 169 174 177 0 0 157 10 0 0
F 158 107.925000000 107.925000000 1 0 217 -0.693258 -0.022944 0.025184 0.719884 0.306797 -0.068629 0.013225 0 0 0.784 170 162 175 174 0 0 158 10 0 1
F 159 107.975000000 107.975000000 1 0 218 -0.695460 -0.022981 0.020719 0.717898 0.336157 -0.069326 0.018449 0 0 0.784 174 164 170 174 0 0 159 10 0 1
S ate_se3_max 0.035599
S ate_se3_n 123
S ate_se3_rmse 0.019945
S ate_sim3_max 0.025372
S ate_sim3_n 123
S ate_sim3_rmse 0.013005
S ate_sim3_scale 1.036852
S first_track_idx 37
S frame_dt_max 0.050000
S frame_dt_med 0.050000
S frame_dt_min 0.050000
S frame_ms_max 200.785
S frame_ms_med 0.782
S h_accel_rejected 0
S h_bias_channel_populated 0
S h_core_frame_seq 159
S h_core_imu_starved_frames 0
S h_domain_mismatch_events 0
S h_frames_run 160
S h_frames_with_zero_imu 0
S h_gyro_rejected 0
S h_image_accepted 160
S h_image_rejected 0
S h_inspection_compiled_out 0
S h_max_abs_cam_imu_delta 0.050000
S h_reject_bad_arg 0
S h_reject_non_finite_ts 0
S h_reject_non_monotonic_ts 0
S h_shadow_overflow_drops 0
S imu_dt_max 0.005000
S imu_dt_med 0.005000
S imu_ts_nonmono 0
S inl_kp_max 190
S inl_kp_med 174
S lm_rc_hist OK:160
S mapped_lm_max 177
S mapped_lm_med 159
S n_degenerate_pose 37
S n_frames 160
S n_imu 1606
S n_tracked 123
S n_unsettled 34
S pose_lag_max_ms 0.000
S pose_lag_med_ms 0.000
S pose_lag_min_ms 0.000
S pose_ts_regress 0
S pose_ts_repeat 0
S push_fail_img 0
S push_fail_imu 0
S state_INIT 36
S state_TRACK 124
S trk_kp_max 185
S trk_kp_med 169
S wall_s 8.111
